"date_time","traffic_volume","rain","snow","clouds","temperature"
2013-03-18 19:00:00,2661,0,0,90,270.09
2013-03-18 20:00:00,2930.33333333333,0.0833333333333333,0,60.3333333333333,274.436666666667
2013-03-18 21:00:00,1966,0,0,90,269.69
2013-03-18 22:00:00,1346,0,0,90,269.78
2013-03-18 23:00:00,1572.25,0.19,0,67.75,273.13
2013-03-19 00:00:00,494,0,0,90,270.08
2013-03-19 01:00:00,317,0,0,90,270.37
2013-03-19 02:00:00,490.75,0.0625,0,64,272.27
2013-03-19 03:00:00,320,0,0,90,270.89
2013-03-19 04:00:00,734,0,0,90,270.93
2013-03-19 05:00:00,1650.75,0,0,67.75,271.6275
2013-03-19 06:00:00,5496,0,0,90,270.4
2013-03-19 07:00:00,6574,0,0,90,270.45
2013-03-19 08:00:00,4116.5,0,0,45.5,271.7175
2013-03-19 09:00:00,5005,0,0,90,270.8
2013-03-19 10:00:00,4304,0,0,90,270.32
2013-03-19 11:00:00,4405.75,0.255,0,86.25,274.525
2013-03-19 12:00:00,4755,0,0,90,267.84
2013-03-19 13:00:00,4802,0,0,90,267.28
2013-03-19 14:00:00,4909,0.135,0,82.5,277.2775
2013-03-19 15:00:00,5862,0,0,90,266.3
2013-03-19 16:00:00,6416,0,0,75,265.93
2013-03-19 17:00:00,5409.66666666667,0.16,0,60.3333333333333,279.146666666667
2013-03-19 18:00:00,4438,0,0,90,265.14
2013-03-19 19:00:00,3463,0,0,90,264.7
2013-03-19 20:00:00,2698,0.0833333333333333,0,55.3333333333333,277.56
2013-03-19 21:00:00,2730,0,0,90,263.68
2013-03-19 22:00:00,2212,0,0,90,263.34
2013-03-19 23:00:00,2676,0,0,90,262.72
2013-03-20 00:00:00,685,0,0,90,262.33
2013-03-20 01:00:00,472,0,0,1,261.65
2013-03-20 02:00:00,282,0,0,20,260.96
2013-03-20 03:00:00,351,0,0,20,260.41
2013-03-20 04:00:00,838.666666666667,0,0,43.6666666666667,271.866666666667
2013-03-20 05:00:00,2177.75,0,0,45.5,271.69
2013-03-20 06:00:00,5067,0,0,1,259.85
2013-03-20 07:00:00,6761,0,0,1,259.33
2013-03-20 08:00:00,6010,0,0,1,259.22
2013-03-20 09:00:00,5266,0,0,1,259.84
2013-03-20 10:00:00,4438,0,0,1,261.04
2013-03-20 11:00:00,4728,0,0,1,262.44
2013-03-20 12:00:00,4814,0,0,1,264.03
2013-03-20 13:00:00,4906,0,0,1,265.33
2013-03-20 14:00:00,5470,0,0,1,266.35
2013-03-20 15:00:00,5786,0,0,1,267.39
2013-03-20 16:00:00,6608,0,0,1,267.65
2013-03-20 17:00:00,6068,0,0,75,267.42
2013-03-20 18:00:00,4529,0,0,1,266.9
2013-03-20 19:00:00,3444,0,0,1,265.87
2013-03-20 20:00:00,3080,0,0,1,264.48
2013-03-20 21:00:00,2660,0,0,1,263.29
2013-03-20 22:00:00,1727,0,0,1,262.15
2013-03-20 23:00:00,1013,0,0,1,261.42
2013-03-21 00:00:00,595,0,0,1,260.94
2013-03-21 01:00:00,357,0,0,1,260.35
2013-03-21 02:00:00,282,0,0,1,259.98
2013-03-21 03:00:00,306,0,0,1,259.6
2013-03-21 04:00:00,744,0,0,1,259.27
2013-03-21 05:00:00,2581,0,0,1,259.04
2013-03-21 06:00:00,5568,0,0,1,258.68
2013-03-21 07:00:00,6847,0,0,1,258.3
2013-03-21 08:00:00,6005,0,0,1,258.33
2013-03-21 09:00:00,5023,0,0,1,259.22
2013-03-21 10:00:00,4433,0,0,1,261
2013-03-21 11:00:00,4949,0,0,1,262.36
2013-03-21 12:00:00,5122,0,0,1,263.64
2013-03-21 13:00:00,5211,0,0,1,264.79
2013-03-21 14:00:00,5581,0,0,1,265.97
2013-03-21 15:00:00,5836,0,0,1,266.4
2013-03-21 16:00:00,6466,0,0,1,266.77
2013-03-21 17:00:00,6246,0,0,1,267.07
2013-03-21 18:00:00,4747,0,0,1,266.89
2013-03-21 19:00:00,3553,0,0,20,266.02
2013-03-21 20:00:00,3272,0,0,1,264.84
2013-03-21 21:00:00,3066,0,0,1,263.87
2013-03-21 22:00:00,3474,0,0,1,263
2013-03-21 23:00:00,1432,0,0,1,262.11
2013-03-22 00:00:00,789,0,0,1,261.31
2013-03-22 01:00:00,435,0,0,1,260.66
2013-03-22 02:00:00,374,0,0,1,259.8
2013-03-22 03:00:00,360,0,0,1,259.39
2013-03-22 04:00:00,673,0,0,1,258.59
2013-03-22 05:00:00,2357,0,0,1,258.12
2013-03-22 06:00:00,5183,0,0,1,257.54
2013-03-22 07:00:00,6399,0,0,1,257
2013-03-22 08:00:00,5560,0,0,1,257.11
2013-03-22 09:00:00,4730,0,0,1,259.24
2013-03-22 10:00:00,4814,0,0,1,261.56
2013-03-22 11:00:00,5241,0,0,1,264.66
2013-03-22 12:00:00,5460,0,0,1,266.63
2013-03-22 13:00:00,5418,0,0,1,267.64
2013-03-22 14:00:00,5807,0,0,1,268.73
2013-03-22 15:00:00,5954,0,0,1,269.62
2013-03-22 16:00:00,6497,0,0,5,270.04
2013-03-22 17:00:00,6059,0,0,1,270.29
2013-03-22 18:00:00,4762,0,0,1,270.15
2013-03-22 19:00:00,3718,0,0,1,269.53
2013-03-22 20:00:00,3123,0,0,1,268.3
2013-03-22 21:00:00,4233,0,0,1,267.03
2013-03-22 22:00:00,3226,0,0,1,265.59
2013-03-22 23:00:00,1887,0,0,1,264.41
2013-03-23 00:00:00,1266,0,0,1,263.61
2013-03-23 01:00:00,798,0,0,1,263.01
2013-03-23 02:00:00,580,0,0,1,262.56
2013-03-23 03:00:00,436,0,0,1,262.16
2013-03-23 04:00:00,394,0,0,1,261.18
2013-03-23 05:00:00,734,0,0,1,261.08
2013-03-23 06:00:00,1191,0,0,1,260.22
2013-03-23 07:00:00,2004,0,0,1,260
2013-03-23 08:00:00,2918,0,0,1,259.96
2013-03-23 09:00:00,3763,0,0,1,261.75
2013-03-23 10:00:00,4081,0,0,1,264.87
2013-03-23 11:00:00,4531,0,0,1,268.48
2013-03-23 12:00:00,4999,0,0,1,270.91
2013-03-23 13:00:00,5000,0,0,5,272.83
2013-03-23 14:00:00,4740,0,0,1,273.81
2013-03-23 15:00:00,5505,0,0,1,274.39
2013-03-23 16:00:00,6264,0,0,1,274.75
2013-03-23 17:00:00,4678,0,0,1,274.83
2013-03-23 18:00:00,4229,0,0,1,274.49
2013-03-23 19:00:00,3613,0,0,1,273.23
2013-03-23 20:00:00,3030,0,0,75,271.87
2013-03-23 21:00:00,3386,0,0,1,271.05
2013-03-23 22:00:00,4260,0,0,1,270.48
2013-03-23 23:00:00,2077,0,0,1,269.99
2013-03-24 00:00:00,1297,0,0,1,269.72
2013-03-24 01:00:00,875,0,0,1,269.38
2013-03-24 02:00:00,647,0,0,1,268.93
2013-03-24 03:00:00,361,0,0,1,268.13
2013-03-24 04:00:00,277,0,0,1,266.82
2013-03-24 05:00:00,464,0,0,1,266.14
2013-03-24 06:00:00,738,0,0,1,265.49
2013-03-24 07:00:00,1180,0,0,1,264.53
2013-03-24 08:00:00,1774,0,0,1,264.35
2013-03-24 09:00:00,2742,0,0,1,266.2
2013-03-24 10:00:00,3550,0,0,1,268.56
2013-03-24 11:00:00,3793,0,0,40,271.8
2013-03-24 12:00:00,4409,0,0,1,273.56
2013-03-24 13:00:00,4604,0,0,1,274.12
2013-03-24 14:00:00,4652,0,0,1,275.07
2013-03-24 15:00:00,4502,0,0,1,276.1
2013-03-24 16:00:00,4471,0,0,1,276.17
2013-03-24 17:00:00,4111,0,0,1,275.87
2013-03-24 18:00:00,3496,0,0,40,275.59
2013-03-24 19:00:00,3024,0,0,90,274.18
2013-03-24 20:00:00,2677,0,0,1,273.57
2013-03-24 21:00:00,2056,0,0,40,272.55
2013-03-24 22:00:00,1581,0,0,1,271.7
2013-03-24 23:00:00,1994,0,0,1,271.27
2013-03-25 00:00:00,1459,0,0,75,270.95
2013-03-25 01:00:00,373,0,0,90,270.76
2013-03-25 02:00:00,298,0,0,90,270.8
2013-03-25 03:00:00,382,0,0,90,270.77
2013-03-25 04:00:00,772,0,0,90,270.64
2013-03-25 05:00:00,2460,0,0,90,270.63
2013-03-25 06:00:00,5386,0,0,90,270.75
2013-03-25 07:00:00,6581,0,0,90,270.59
2013-03-25 08:00:00,5684,0,0,90,270.57
2013-03-25 09:00:00,4504,0,0,90,270.89
2013-03-25 10:00:00,4315,0,0,75,271.52
2013-03-25 11:00:00,4484,0,0,75,272.14
2013-03-25 12:00:00,4677,0,0,75,272.48
2013-03-25 13:00:00,4681,0,0,75,272.67
2013-03-25 14:00:00,5000,0,0,90,272.68
2013-03-25 15:00:00,5223,0,0,90,272.51
2013-03-25 16:00:00,5873,0,0,90,272.56
2013-03-25 17:00:00,5589,0,0,90,272.82
2013-03-25 18:00:00,4000,0,0,90,273.22
2013-03-25 19:00:00,2901,0,0,75,272.72
2013-03-25 20:00:00,2547,0,0,90,272.2
2013-03-25 21:00:00,2169,0,0,90,271.73
2013-03-25 22:00:00,1556,0,0,90,271.52
2013-03-25 23:00:00,919,0,0,90,271.57
2013-03-26 00:00:00,519,0,0,90,271.6
2013-03-26 01:00:00,303,0,0,40,271.16
2013-03-26 02:00:00,221,0,0,1,270.53
2013-03-26 03:00:00,318,0,0,1,269.78
2013-03-26 04:00:00,724,0,0,1,269.28
2013-03-26 05:00:00,2532,0,0,1,268.96
2013-03-26 06:00:00,5550,0,0,1,268.4
2013-03-26 07:00:00,6784,0,0,1,267.96
2013-03-26 08:00:00,5829,0,0,1,267.74
2013-03-26 09:00:00,4869,0,0,1,268.64
2013-03-26 10:00:00,4346,0,0,40,269.99
2013-03-26 11:00:00,4545,0,0,1,271.54
2013-03-26 12:00:00,4878,0,0,1,273.13
2013-03-26 13:00:00,4895,0,0,1,274.46
2013-03-26 14:00:00,5170,0,0,1,275.16
2013-03-26 15:00:00,5546,0,0,1,275.74
2013-03-26 16:00:00,6376,0,0,1,276.07
2013-03-26 17:00:00,5831,0,0,1,276
2013-03-26 18:00:00,4279,0,0,1,275.88
2013-03-26 19:00:00,2981,0,0,1,275.21
2013-03-26 20:00:00,2738,0,0,1,274.4
2013-03-26 21:00:00,2235,0,0,40,273.84
2013-03-26 22:00:00,1571,0,0,90,273.1
2013-03-26 23:00:00,1077,0,0,90,272.42
2013-03-27 00:00:00,563,0,0,90,271.82
2013-03-27 01:00:00,372,0,0,90,271.66
2013-03-27 02:00:00,264,0,0,90,271.26
2013-03-27 03:00:00,326,0,0,90,270.88
2013-03-27 04:00:00,749,0,0,90,270.41
2013-03-27 05:00:00,2507,0,0,90,270.21
2013-03-27 06:00:00,5587,0,0,90,269.84
2013-03-27 07:00:00,6743,0,0,90,269.62
2013-03-27 08:00:00,6014,0,0,90,269.55
2013-03-27 09:00:00,4538.75,0.065,0,90,275.63
2013-03-27 10:00:00,4376,0,0,90,270.68
2013-03-27 11:00:00,4723,0,0,90,272.38
2013-03-27 12:00:00,5083,0,0,90,273.97
2013-03-27 13:00:00,4930,0,0,75,275.41
2013-03-27 14:00:00,5187,0,0,90,276.27
2013-03-27 15:00:00,5646,0,0,1,276.35
2013-03-27 16:00:00,6218,0,0,1,276.49
2013-03-27 17:00:00,6087,0,0,90,276.57
2013-03-27 18:00:00,4743,0,0,90,276.33
2013-03-27 19:00:00,3251,0,0,1,275.74
2013-03-27 20:00:00,2941,0,0,1,274.69
2013-03-27 21:00:00,2741,0,0,1,273.32
2013-03-27 22:00:00,2672,0,0,75,272.26
2013-03-27 23:00:00,2742,0,0,90,271.41
2013-03-28 00:00:00,755,0,0,90,270.92
2013-03-28 01:00:00,412,0,0,90,270.57
2013-03-28 02:00:00,296,0,0,90,270.18
2013-03-28 03:00:00,334,0,0,90,270.37
2013-03-28 04:00:00,777,0,0,90,269.74
2013-03-28 05:00:00,2494,0,0,90,268.96
2013-03-28 06:00:00,5410,0,0,75,268.47
2013-03-28 07:00:00,6780,0,0,40,267.88
2013-03-28 08:00:00,5963,0,0,1,267.57
2013-03-28 09:00:00,4991,0,0,1,269.63
2013-03-28 10:00:00,4473,0,0,1,272.28
2013-03-28 11:00:00,4804,0,0,1,275.2
2013-03-28 12:00:00,5024,0,0,1,276.78
2013-03-28 13:00:00,5035,0,0,1,277.89
2013-03-28 14:00:00,5517,0,0,1,278.24
2013-03-28 15:00:00,5866,0,0,1,278.45
2013-03-28 16:00:00,6217,0,0,1,278.34
2013-03-28 17:00:00,5892,0,0,1,278.05
2013-03-28 18:00:00,4577,0,0,1,277.68
2013-03-28 19:00:00,3513,0,0,1,277.28
2013-03-28 20:00:00,3235,0,0,1,275.79
2013-03-28 21:00:00,3005,0,0,1,274.12
2013-03-28 22:00:00,2034,0,0,1,272.46
2013-03-28 23:00:00,1273,0,0,1,271.58
2013-03-29 00:00:00,777,0,0,1,270.59
2013-03-29 01:00:00,440,0,0,1,270.09
2013-03-29 02:00:00,353,0,0,1,269.31
2013-03-29 03:00:00,304,0,0,1,268.79
2013-03-29 04:00:00,679,0,0,1,268.06
2013-03-29 05:00:00,2008,0,0,1,267.51
2013-03-29 06:00:00,4537,0,0,1,267.12
2013-03-29 07:00:00,5540,0,0,1,266.73
2013-03-29 08:00:00,5226,0,0,1,267.16
2013-03-29 09:00:00,4687,0,0,1,270.04
2013-03-29 10:00:00,4742,0,0,75,273.23
2013-03-29 11:00:00,5138,0,0,90,275.8
2013-03-29 12:00:00,5692,0,0,90,277.51
2013-03-29 13:00:00,5373,0,0,90,278.17
2013-03-29 14:00:00,5743,0,0,75,278.9
2013-03-29 15:00:00,5908,0,0,1,279.43
2013-03-29 16:00:00,5998,0,0,1,279.62
2013-03-29 17:00:00,5371,0,0,40,279.61
2013-03-29 18:00:00,4520,0,0,1,279.36
2013-03-29 19:00:00,3461,0,0,1,278.77
2013-03-29 20:00:00,3100,0,0,1,277.27
2013-03-29 21:00:00,3017,0,0,90,275.6
2013-03-29 22:00:00,2903,0,0,1,274.53
2013-03-29 23:00:00,1854,0,0,1,273.63
2013-03-30 00:00:00,1092,0,0,1,273.08
2013-03-30 01:00:00,706,0,0,1,272.43
2013-03-30 02:00:00,542,0,0,1,271.87
2013-03-30 03:00:00,380,0,0,1,271.65
2013-03-30 04:00:00,339,0,0,75,271.77
2013-03-30 05:00:00,624,0,0,90,272.28
2013-03-30 06:00:00,1097,0,0,90,272.71
2013-03-30 07:00:00,1571,0,0,75,272.78
2013-03-30 08:00:00,2177,0,0,90,273.38
2013-03-30 09:00:00,3058,0,0,75,274.94
2013-03-30 10:00:00,3570,0,0,90,276.02
2013-03-30 11:00:00,4094,0,0,90,276.96
2013-03-30 12:00:00,4502,0,0,90,277.43
2013-03-30 13:00:00,4422,0,0,75,278.52
2013-03-30 14:00:00,4390,0,0,40,280.46
2013-03-30 15:00:00,4443,0,0,1,281.4
2013-03-30 16:00:00,4389,0,0,75,282.11
2013-03-30 17:00:00,4023,0,0,40,282.04
2013-03-30 18:00:00,3846,0,0,20,281.71
2013-03-30 19:00:00,3287,0,0,1,280.99
2013-03-30 20:00:00,2780,0,0,75,279.62
2013-03-30 21:00:00,2928,0,0,90,278.57
2013-03-30 22:00:00,4058,0,0,75,278.2
2013-03-30 23:00:00,2082,0,0,75,278.13
2013-03-31 00:00:00,1242,0,0,90,278.02
2013-03-31 01:00:00,742,0,0,75,278.28
2013-03-31 02:00:00,607,0,0,90,278.46
2013-03-31 03:00:00,304,0,0,90,278.72
2013-03-31 04:00:00,245,0,0,90,278.63
2013-03-31 05:00:00,359,0,0,90,278.08
2013-03-31 06:00:00,650,0,0,90,277.34
2013-03-31 07:00:00,908,0,0,90,276.92
2013-03-31 08:00:00,1544,0,0,90,276.87
2013-03-31 09:00:00,2384,0,0,90,277.01
2013-03-31 10:00:00,3166,0,0,90,277.21
2013-03-31 11:00:00,3610,0,0,1,278.22
2013-03-31 12:00:00,3829,0,0,75,279.65
2013-03-31 13:00:00,3829,0,0,40,281.2
2013-03-31 14:00:00,3780,0,0,20,282.46
2013-03-31 15:00:00,4003,0,0,1,283.53
2013-03-31 16:00:00,4159,0,0,1,283.98
2013-03-31 17:00:00,4201,0,0,1,284.21
2013-03-31 18:00:00,4246,0,0,1,283.6
2013-03-31 19:00:00,4094,0,0,1,282.06
2013-03-31 20:00:00,3527,0,0,1,279.81
2013-03-31 21:00:00,2720,0,0,99,278.5
2013-03-31 22:00:00,1841,0,0,1,276.64
2013-03-31 23:00:00,1143,0,0,1,275.91
2013-04-01 00:00:00,556,0,0,1,275.02
2013-04-01 01:00:00,316,0,0,1,274.39
2013-04-01 02:00:00,248,0,0,75,274.17
2013-04-01 03:00:00,311,0,0,75,273.98
2013-04-01 04:00:00,765,0,0,90,273.78
2013-04-01 05:00:00,2422,0,0,90,273.61
2013-04-01 06:00:00,5522,0,0,90,273.57
2013-04-01 07:00:00,6597,0,0,90,273.82
2013-04-01 08:00:00,5875,0,0,90,274.04
2013-04-01 09:00:00,4820,0,0,90,274.39
2013-04-01 10:00:00,3914,0.0833333333333333,0,32,271.07
2013-04-01 11:00:00,4557.5,0,0,43.75,273.8875
2013-04-01 12:00:00,5150,0,0,75,276.39
2013-04-01 13:00:00,5397,0,0,20,276.47
2013-04-01 14:00:00,5011.75,0.0825,0,2,277.305
2013-04-01 15:00:00,4892.33333333333,0.0833333333333333,0,38.3333333333333,278.423333333333
2013-04-01 16:00:00,6382,0,0,20,275.66
2013-04-01 17:00:00,5939,0,0,20,274.92
2013-04-01 18:00:00,4507,0,0,1,274.4
2013-04-01 19:00:00,3127,0,0,20,273.38
2013-04-01 20:00:00,2697,0,0,20,270.81
2013-04-01 21:00:00,3444,0,0,1,270.52
2013-04-01 22:00:00,2630,0,0,1,269.51
2013-04-01 23:00:00,1808,0,0,14,273.42
2013-04-02 00:00:00,571,0,0,1,268.7
2013-04-02 01:00:00,320,0,0,1,267.71
2013-04-02 02:00:00,267,0,0,1,267.25
2013-04-02 03:00:00,321,0,0,1,266.61
2013-04-02 04:00:00,763,0,0,1,265.96
2013-04-02 05:00:00,2518,0,0,1,265.46
2013-04-02 06:00:00,5678,0,0,1,265.19
2013-04-02 07:00:00,7009,0,0,1,264.91
2013-04-02 08:00:00,6310,0,0,1,265.06
2013-04-02 09:00:00,5181,0,0,1,266.04
2013-04-02 10:00:00,4459,0,0,1,267.25
2013-04-02 11:00:00,4761,0,0,1,268.46
2013-04-02 12:00:00,5082,0,0,1,269.94
2013-04-02 13:00:00,4962,0,0,1,271.24
2013-04-02 14:00:00,5358,0,0,1,272.36
2013-04-02 15:00:00,5875,0,0,1,273.18
2013-04-02 16:00:00,6527,0,0,1,273.52
2013-04-02 17:00:00,6326,0,0,1,273.76
2013-04-02 18:00:00,4692,0,0,1,273.64
2013-04-02 19:00:00,3382,0,0,1,273.21
2013-04-02 20:00:00,2928,0,0,1,271.79
2013-04-02 21:00:00,2441,0,0,1,270.91
2013-04-02 22:00:00,1632,0,0,1,270.29
2013-04-02 23:00:00,956,0,0,1,269.53
2013-04-03 00:00:00,587,0,0,1,269
2013-04-03 01:00:00,359,0,0,1,268.5
2013-04-03 02:00:00,268,0,0,1,267.85
2013-04-03 03:00:00,305,0,0,1,267.24
2013-04-03 04:00:00,748,0,0,1,266.73
2013-04-03 05:00:00,2573,0,0,1,266.01
2013-04-03 06:00:00,5739,0,0,1,265.77
2013-04-03 07:00:00,6596,0,0,1,265.41
2013-04-03 08:00:00,6637,0,0,1,266.01
2013-04-03 09:00:00,5326,0,0,1,267.57
2013-04-03 10:00:00,4708,0,0,1,269.64
2013-04-03 11:00:00,4906,0,0,1,271.04
2013-04-03 12:00:00,5322,0,0,40,272.62
2013-04-03 13:00:00,5350,0,0,20,273.31
2013-04-03 14:00:00,5720,0,0,1,274.07
2013-04-03 15:00:00,5984,0,0,40,274.77
2013-04-03 16:00:00,6545,0,0,1,274.97
2013-04-03 17:00:00,6348,0,0,1,275.39
2013-04-03 18:00:00,4649,0,0,1,275.12
2013-04-03 19:00:00,3361,0,0,1,274.33
2013-04-03 20:00:00,2876,0,0,1,272.74
2013-04-03 21:00:00,2588,0,0,1,271.75
2013-04-03 22:00:00,2456,0,0,1,271.11
2013-04-03 23:00:00,1349,0,0,1,270.06
2013-04-04 00:00:00,608,0,0,1,269.31
2013-04-04 01:00:00,366,0,0,1,268.65
2013-04-04 02:00:00,275,0,0,1,268.08
2013-04-04 03:00:00,355,0,0,1,267.32
2013-04-04 04:00:00,762,0,0,1,266.83
2013-04-04 05:00:00,2605,0,0,1,266.39
2013-04-04 06:00:00,5539,0,0,1,265.67
2013-04-04 07:00:00,6836,0,0,1,265.95
2013-04-04 08:00:00,6410,0,0,1,267.64
2013-04-04 09:00:00,5373,0,0,1,270.88
2013-04-04 10:00:00,4825,0,0,1,273.53
2013-04-04 11:00:00,5365,0,0,1,275.45
2013-04-04 12:00:00,5080,0,0,1,276.79
2013-04-04 13:00:00,5180,0,0,1,277.72
2013-04-04 14:00:00,5600,0,0,1,278.74
2013-04-04 15:00:00,5992,0,0,1,279.53
2013-04-04 16:00:00,6841,0,0,40,279.84
2013-04-04 17:00:00,6306,0,0,75,280.07
2013-04-04 18:00:00,4755,0,0,40,280.38
2013-04-04 19:00:00,3521,0,0,1,280.2
2013-04-04 20:00:00,3105,0,0,1,279.23
2013-04-04 21:00:00,2792,0,0,1,278.33
2013-04-04 22:00:00,2492.5,0,0,1,274.205
2013-04-04 23:00:00,1194,0,0,1,277.6
2013-04-05 00:00:00,632,0,0,1,277.61
2013-04-05 01:00:00,407,0,0,75,278.05
2013-04-05 02:00:00,310,0,0,90,278.28
2013-04-05 03:00:00,329,0,0,90,278.74
2013-04-05 04:00:00,736,0,0,75,278.76
2013-04-05 05:00:00,2443,0,0,90,278.32
2013-04-05 06:00:00,5318,0,0,75,277.9
2013-04-05 07:00:00,6756,0,0,90,277.4
2013-04-05 08:00:00,6064,0,0,75,277.18
2013-04-05 09:00:00,5107,0,0,75,277.38
2013-04-05 10:00:00,4511,0.1025,0,50.25,273.9925
2013-04-05 11:00:00,5321,0,0,1,279.37
2013-04-05 12:00:00,5517,0,0,1,280.43
2013-04-05 13:00:00,5541,0,0,1,281.54
2013-04-05 14:00:00,5855,0,0,1,282.29
2013-04-05 15:00:00,6234,0,0,1,282.86
2013-04-05 16:00:00,6390,0,0,1,282.63
2013-04-05 17:00:00,5823,0,0,1,281.96
2013-04-05 18:00:00,4995,0,0,5,281.36
2013-04-05 19:00:00,3604,0,0,1,280.23
2013-04-05 20:00:00,2870,0,0,1,278.83
2013-04-05 21:00:00,2913,0,0,1,276.99
2013-04-05 22:00:00,2205,0,0,1,275.92
2013-04-05 23:00:00,1610,0,0,1,275.01
2013-04-06 00:00:00,1037,0,0,1,273.75
2013-04-06 01:00:00,622,0,0,1,273.1
2013-04-06 02:00:00,508,0,0,1,272.22
2013-04-06 03:00:00,349,0,0,1,271.98
2013-04-06 04:00:00,371,0,0,1,271.35
2013-04-06 05:00:00,707,0,0,1,270.94
2013-04-06 06:00:00,4314.25,0,0,33,273.19
2013-04-06 07:00:00,1953,0,0,5,269.66
2013-04-06 08:00:00,2952,0,0,1,270.53
2013-04-06 09:00:00,3892,0,0,20,272.78
2013-04-06 10:00:00,4070,0,0,1,274.29
2013-04-06 11:00:00,4569,0,0,1,275.93
2013-04-06 12:00:00,4958,0,0,40,277.29
2013-04-06 13:00:00,5007,0,0,90,278.18
2013-04-06 14:00:00,4877,0,0,90,278.62
2013-04-06 15:00:00,4719,0,0,90,278.06
2013-04-06 16:00:00,4426,0,0,90,276.87
2013-04-06 17:00:00,4377,0,0,90,275.39
2013-04-06 18:00:00,4160,0,0,90,274.52
2013-04-06 19:00:00,3050,0,0,90,274.43
2013-04-06 20:00:00,2712,0,0,90,274.27
2013-04-06 21:00:00,3520,0,0,75,274.47
2013-04-06 22:00:00,3122,0,0,90,274.54
2013-04-06 23:00:00,1984,0,0,90,274.72
2013-04-07 00:00:00,1135,0,0,75,274.93
2013-04-07 01:00:00,805,0,0,75,275.19
2013-04-07 02:00:00,616,0,0,75,275.62
2013-04-07 03:00:00,312,0,0,1,275.96
2013-04-07 04:00:00,284,0,0,1,276.27
2013-04-07 05:00:00,454,0,0,90,276.57
2013-04-07 06:00:00,710,0,0,75,276.68
2013-04-07 07:00:00,1052,0,0,90,276.79
2013-04-07 08:00:00,1623,0,0,90,277.04
2013-04-07 09:00:00,2564,0,0,90,277.49
2013-04-07 10:00:00,3298,0,0,1,278.58
2013-04-07 11:00:00,3507,0,0,1,281.22
2013-04-07 12:00:00,4342,0,0,1,282.78
2013-04-07 13:00:00,4254,0,0,90,283.97
2013-04-07 14:00:00,4120,0,0,90,283.68
2013-04-07 15:00:00,4201,0,0,40,282.5
2013-04-07 16:00:00,4241,0,0,90,281.11
2013-04-07 17:00:00,3994,0,0,90,279.57
2013-04-07 18:00:00,3599,0,0,90,278.01
2013-04-07 19:00:00,2999,0,0,90,277.39
2013-04-07 20:00:00,2310,0,0,90,277
2013-04-07 21:00:00,2316,0,0,90,276.57
2013-04-07 22:00:00,2107,0,0,90,276.29
2013-04-07 23:00:00,2599,0,0,90,276.13
2013-04-08 00:00:00,596,0,0,90,276.12
2013-04-08 01:00:00,393,0,0,90,275.96
2013-04-08 02:00:00,262,0,0,90,275.84
2013-04-08 03:00:00,296,0,0,90,275.58
2013-04-08 04:00:00,748,0,0,90,275.14
2013-04-08 05:00:00,2505,0,0,1,274.97
2013-04-08 06:00:00,5597,0,0,90,275.02
2013-04-08 07:00:00,6971,0,0,90,275.06
2013-04-08 08:00:00,6291,0,0,90,275.22
2013-04-08 09:00:00,4920,0,0,90,275.43
2013-04-08 10:00:00,4406,0,0,90,275.78
2013-04-08 11:00:00,4542,0,0,90,276.22
2013-04-08 12:00:00,4708,0,0,90,277.03
2013-04-08 13:00:00,4766,0,0,48,277.29
2013-04-08 14:00:00,5326,0,0,75,279.53
2013-04-08 15:00:00,5595,0,0,75,280.17
2013-04-08 16:00:00,6524,0,0,75,280.86
2013-04-08 17:00:00,6278,0,0,1,281.45
2013-04-08 18:00:00,4356,0,0,1,281.33
2013-04-08 19:00:00,3143,0,0,1,281.04
2013-04-08 20:00:00,2620,0,0,90,280.4
2013-04-08 21:00:00,2171,0,0,90,279.81
2013-04-08 22:00:00,1454,0,0,75,279.11
2013-04-08 23:00:00,1124,0,0,90,278.39
2013-04-09 00:00:00,539,0,0,90,278.02
2013-04-09 01:00:00,316,0,0,90,277.78
2013-04-09 02:00:00,268,0,0,90,277.93
2013-04-09 03:00:00,305,0,0,90,277.93
2013-04-09 04:00:00,737,0,0,90,277.86
2013-04-09 05:00:00,2626,0,0,90,277.73
2013-04-09 06:00:00,5823,0,0,90,277.55
2013-04-09 07:00:00,7110,0,0,90,277.53
2013-04-09 08:00:00,5954,0,0,90,277.22
2013-04-09 09:00:00,5289,0,0,90,277.22
2013-04-09 10:00:00,4439,0,0,90,277.49
2013-04-09 11:00:00,4560,0,0,90,277.88
2013-04-09 12:00:00,4917,0,0,90,278.58
2013-04-09 13:00:00,4875,0,0,90,279.09
2013-04-09 14:00:00,5298,0,0,90,279.57
2013-04-09 15:00:00,5849,0,0,90,279.9
2013-04-09 16:00:00,6564,0,0,90,280.05
2013-04-09 17:00:00,6315,0,0,90,280.19
2013-04-09 18:00:00,4458,0,0,90,280.01
2013-04-09 19:00:00,3226,0,0,90,279.45
2013-04-09 20:00:00,2754,0,0,90,278.88
2013-04-09 21:00:00,3824,0,0,90,278.05
2013-04-09 22:00:00,2868,0,0,90,277.72
2013-04-09 23:00:00,1127,0,0,90,277.44
2013-04-10 00:00:00,501,0,0,90,277.4
2013-04-10 01:00:00,320,0,0,90,277.16
2013-04-10 02:00:00,227,0,0,90,276.84
